doc_id,doc_type,text
DOC-08167,contract,"The fire drill is scheduled for Thursday at 10am sharp. Flu shots will be available in the lobby on Wednesday. Please welcome our new intern, joining the support team on Monday. Recycling bins are now on every floor — please sort your waste. Could someone cover my shift on Friday afternoon? Reminder: submit your expense reports by Friday. The Q2 newsletter is out — great photos from the company picnic. The printer on floor 3 is jammed again; IT has been notified. Don't forget to update your emergency contact information. Team standup moves to 9:30 starting next week. New security badges are ready for pickup at reception."
DOC-08168,contract,"The closing checklist for the office move needs legal's sign-off. The data room audit found three servers needing replacement. The CEO's horizon-scanning memo on industry trends is attached for interest. Accretive or not, the new espresso machine was worth every penny. Reps from the catering company will arrive at noon for the tasting. The board's acquisition of new conference chairs was unanimous. Counsel for the softball league will review the new rulebook. Synergy workshop: cross-team collaboration skills, Thursday at 2pm. The tender for the cafeteria contract attracted three bids; winner announced Friday. The planning horizon for next year's budget is eighteen months, so start early."
DOC-08169,email,Subject: RE: tender offer docs Don't forget to update your emergency contact information. Please review the updated vacation policy attached to this email. The transaction timeline moved up; please adjust your calendars. The numbers Tom Okafor shared change the picture significantly. Keep this between us until the announcement goes out. The Q2 newsletter is out — great photos from the company picnic.
DOC-08170,email,Subject: Birthday cake in break room The Q2 newsletter is out — great photos from the company picnic. The lobby coffee machine is finally fixed. The elevator will be out of service on Tuesday morning. The fire drill is scheduled for Thursday at 10am sharp.
DOC-08171,newsletter,"The printer on floor 3 is jammed again; IT has been notified. Happy birthday to David Chen! Cake in the break room at 3pm. Don't forget to update your emergency contact information. New security badges are ready for pickup at reception. Please welcome our new intern, joining the support team on Monday. The gym on the ground floor has new opening hours. Book club meets Thursday to discuss this month's novel."
DOC-08172,invoice,Parking lot B will be closed for repaving next week. Please water the plants while I'm on vacation — thanks! Book club meets Thursday to discuss this month's novel.
DOC-08173,email,Subject: Payroll system integration Privileged parking spots on level 1 are reserved for executives. The closing checklist for the office move needs legal's sign-off. Due diligence on the new benefits provider starts next week — HR is leading it. Our antitrust counsel approved the merger of the two softball leagues. Due diligence on the Horizon gala theme revealed it was already used in 2019.
DOC-08174,email,Subject: Payroll system integration The integration of the new payroll system starts Monday — expect some downtime. The board approved the new holiday schedule for next year. The warranties on the new printers expire in June — renew them. Let's close out the deal on parking spots before the garage fills up.
DOC-08175,email,Subject: IT maintenance Saturday Invoice #4821 is now due; please approve it in the system. Don't forget to update your emergency contact information. Please review the updated vacation policy attached to this email. Book club meets Thursday to discuss this month's novel.
DOC-08176,email,Subject: IT maintenance Saturday The printer on floor 3 is jammed again; IT has been notified. Could someone cover my shift on Friday afternoon? The gym on the ground floor has new opening hours. The elevator will be out of service on Tuesday morning.
DOC-08177,email,"Subject: Department merger update The board approved the new holiday schedule for next year. The planning horizon for next year's budget is eighteen months, so start early. We acquired a bigger conference room on the fifth floor for all-hands meetings. The acquisition team for office supplies needs two volunteers. Tender documents for the parking garage contract are due Friday."
DOC-08178,email,Subject: Payroll system integration Target practice for the charity golf tournament is Thursday afternoon. The merger of the marketing and sales departments is complete; please update the org chart. We acquired a bigger conference room on the fifth floor for all-hands meetings.
DOC-08179,email,Subject: Parking lot closure The Wi-Fi password changed; the new one is on the intranet. Please review the updated vacation policy attached to this email. Flu shots will be available in the lobby on Wednesday.
